img_name,img_path,Healthy,Unhealthy,split_type
i5lnmms0.4ah.jpg,CDS/Healthy/i5lnmms0.4ah.jpg,1,0,train
ia1clupr.lfx.jpg,CDS/Healthy/ia1clupr.lfx.jpg,1,0,train
ibr0hudo.nnp.jpg,CDS/Healthy/ibr0hudo.nnp.jpg,1,0,train
icb3ibuo.4rm.jpg,CDS/Healthy/icb3ibuo.4rm.jpg,1,0,train
ifh04drv.gy3.jpg,CDS/Healthy/ifh04drv.gy3.jpg,1,0,train
ii4vcyc5.4bd.jpg,CDS/Healthy/ii4vcyc5.4bd.jpg,1,0,train
ilmtojxa.gy5.jpg,CDS/Healthy/ilmtojxa.gy5.jpg,1,0,train
imgxqlui.otj.jpg,CDS/Healthy/imgxqlui.otj.jpg,1,0,train
iohrpm0p.5s4.jpg,CDS/Healthy/iohrpm0p.5s4.jpg,1,0,train
ioz4vgvy.ubm.jpg,CDS/Healthy/ioz4vgvy.ubm.jpg,1,0,train
ipeb3x3k.bbi.jpg,CDS/Healthy/ipeb3x3k.bbi.jpg,1,0,train
itkylh12.ilj.jpg,CDS/Healthy/itkylh12.ilj.jpg,1,0,train
iuac4mpz.hbm.jpg,CDS/Healthy/iuac4mpz.hbm.jpg,1,0,train
iuhinb3b.u0k.jpg,CDS/Healthy/iuhinb3b.u0k.jpg,1,0,train
ivzjmx13.eor.jpg,CDS/Healthy/ivzjmx13.eor.jpg,1,0,train
iwh2payc.qxa.jpg,CDS/Healthy/iwh2payc.qxa.jpg,1,0,train
iy21z55z.4c3.jpg,CDS/Healthy/iy21z55z.4c3.jpg,1,0,train
j1pzkkrk.nbb.jpg,CDS/Healthy/j1pzkkrk.nbb.jpg,1,0,train
j40l5kcf.m5l.jpg,CDS/Healthy/j40l5kcf.m5l.jpg,1,0,val
ja1z2t1x.hxw.jpg,CDS/Healthy/ja1z2t1x.hxw.jpg,1,0,train
jamtr5ea.x3q.jpg,CDS/Healthy/jamtr5ea.x3q.jpg,1,0,train
jau2hvgu.mpn.jpg,CDS/Healthy/jau2hvgu.mpn.jpg,1,0,train
jfunsvhm.r21.jpg,CDS/Healthy/jfunsvhm.r21.jpg,1,0,train
jfvt4ujn.2dk.jpg,CDS/Healthy/jfvt4ujn.2dk.jpg,1,0,train
jg1dtnd2.5zr.jpg,CDS/Healthy/jg1dtnd2.5zr.jpg,1,0,train
jielvkc2.yxf.jpg,CDS/Healthy/jielvkc2.yxf.jpg,1,0,train
jl0h11h4.lgr.jpg,CDS/Healthy/jl0h11h4.lgr.jpg,1,0,train
jllcvcq1.ybr.jpg,CDS/Healthy/jllcvcq1.ybr.jpg,1,0,train
jop2rfvn.1s2.jpg,CDS/Healthy/jop2rfvn.1s2.jpg,1,0,val
jqjltag0.euj.jpg,CDS/Healthy/jqjltag0.euj.jpg,1,0,test
jrk0lrcc.yjr.jpg,CDS/Healthy/jrk0lrcc.yjr.jpg,1,0,test
jrqcadhi.o0s.jpg,CDS/Healthy/jrqcadhi.o0s.jpg,1,0,train
jsifoq1h.emq.jpg,CDS/Healthy/jsifoq1h.emq.jpg,1,0,train
jt5gtcc2.ath.jpg,CDS/Healthy/jt5gtcc2.ath.jpg,1,0,test
jve544qy.jyp.jpg,CDS/Healthy/jve544qy.jyp.jpg,1,0,train
jvjjcupo.vcn.jpg,CDS/Healthy/jvjjcupo.vcn.jpg,1,0,train
jvk3i3ra.frd.jpg,CDS/Healthy/jvk3i3ra.frd.jpg,1,0,train
jxu0x1ki.ah0.jpg,CDS/Healthy/jxu0x1ki.ah0.jpg,1,0,val
jy3jhoeg.tgx.jpg,CDS/Healthy/jy3jhoeg.tgx.jpg,1,0,val
k22x2m50.b3o.jpg,CDS/Healthy/k22x2m50.b3o.jpg,1,0,train
k2idfpmq.xmj.jpg,CDS/Healthy/k2idfpmq.xmj.jpg,1,0,train
k5xc4dsy.2ud.jpg,CDS/Healthy/k5xc4dsy.2ud.jpg,1,0,train
ka2a11bs.0dw.jpg,CDS/Healthy/ka2a11bs.0dw.jpg,1,0,train
kabuehge.mty.jpg,CDS/Healthy/kabuehge.mty.jpg,1,0,train
kawcnq1y.ats.jpg,CDS/Healthy/kawcnq1y.ats.jpg,1,0,val
kkakxrbp.thc.jpg,CDS/Healthy/kkakxrbp.thc.jpg,1,0,train
kkuccdnd.vm4.jpg,CDS/Healthy/kkuccdnd.vm4.jpg,1,0,train
kl45c4b2.feu.jpg,CDS/Healthy/kl45c4b2.feu.jpg,1,0,train
kmjsa23i.m5x.jpg,CDS/Healthy/kmjsa23i.m5x.jpg,1,0,val
ko35djij.sxm.jpg,CDS/Healthy/ko35djij.sxm.jpg,1,0,train
koc03wyr.ozs.jpg,CDS/Healthy/koc03wyr.ozs.jpg,1,0,train
kohmviv3.vge.jpg,CDS/Healthy/kohmviv3.vge.jpg,1,0,train
kokon01d.hud.jpg,CDS/Healthy/kokon01d.hud.jpg,1,0,train
kovra1o4.yjh.jpg,CDS/Healthy/kovra1o4.yjh.jpg,1,0,train
kqe1upeg.yik.jpg,CDS/Healthy/kqe1upeg.yik.jpg,1,0,train
kyicizvl.hzd.jpg,CDS/Healthy/kyicizvl.hzd.jpg,1,0,val
kzwoqf5q.5gq.jpg,CDS/Healthy/kzwoqf5q.5gq.jpg,1,0,train
l1rcuz20.zfa.jpg,CDS/Healthy/l1rcuz20.zfa.jpg,1,0,train
larlmi25.o1m.jpg,CDS/Healthy/larlmi25.o1m.jpg,1,0,test
lbotdtk1.ohr.jpg,CDS/Healthy/lbotdtk1.ohr.jpg,1,0,train
ldcxp0bz.15m.jpg,CDS/Healthy/ldcxp0bz.15m.jpg,1,0,train
lhn2kkpm.bbj.jpg,CDS/Healthy/lhn2kkpm.bbj.jpg,1,0,val
lik4djnq.srt.jpg,CDS/Healthy/lik4djnq.srt.jpg,1,0,train
ljqk1y4q.nlw.jpg,CDS/Healthy/ljqk1y4q.nlw.jpg,1,0,test
lkbqwi40.kt3.jpg,CDS/Healthy/lkbqwi40.kt3.jpg,1,0,train
lq0i0my5.h5z.jpg,CDS/Healthy/lq0i0my5.h5z.jpg,1,0,train
lrivete1.bvt.jpg,CDS/Healthy/lrivete1.bvt.jpg,1,0,test
lsr0mni0.vgu.jpg,CDS/Healthy/lsr0mni0.vgu.jpg,1,0,train
lsw1nhp0.khu.jpg,CDS/Healthy/lsw1nhp0.khu.jpg,1,0,train
ltb4lncj.pdo.jpg,CDS/Healthy/ltb4lncj.pdo.jpg,1,0,train
lyafzrja.lsc.jpg,CDS/Healthy/lyafzrja.lsc.jpg,1,0,train
m0taeu3d.ouk.jpg,CDS/Healthy/m0taeu3d.ouk.jpg,1,0,train
m13cluqy.zlq.jpg,CDS/Healthy/m13cluqy.zlq.jpg,1,0,train
m1orwxob.ehx.jpg,CDS/Healthy/m1orwxob.ehx.jpg,1,0,train
mbzifsrg.5le.jpg,CDS/Healthy/mbzifsrg.5le.jpg,1,0,train
mc5bgvna.gtu.jpg,CDS/Healthy/mc5bgvna.gtu.jpg,1,0,train
mdicbucm.sut.jpg,CDS/Healthy/mdicbucm.sut.jpg,1,0,train
mhmfyxvq.eak.jpg,CDS/Healthy/mhmfyxvq.eak.jpg,1,0,val
mhqap1w2.ems.jpg,CDS/Healthy/mhqap1w2.ems.jpg,1,0,train
mixxezvg.hla.jpg,CDS/Healthy/mixxezvg.hla.jpg,1,0,train
mlvrkv2f.fh2.jpg,CDS/Healthy/mlvrkv2f.fh2.jpg,1,0,train
mncvodim.yyo.jpg,CDS/Healthy/mncvodim.yyo.jpg,1,0,val
mnt3tpzw.5z5.jpg,CDS/Healthy/mnt3tpzw.5z5.jpg,1,0,train
mo0nfgea.1gq.jpg,CDS/Healthy/mo0nfgea.1gq.jpg,1,0,train
mo3jzqkl.duu.jpg,CDS/Healthy/mo3jzqkl.duu.jpg,1,0,train
mo5dz1fl.eex.jpg,CDS/Healthy/mo5dz1fl.eex.jpg,1,0,train
mqno5vej.svz.jpg,CDS/Healthy/mqno5vej.svz.jpg,1,0,train
mtjd1f0r.wa2.jpg,CDS/Healthy/mtjd1f0r.wa2.jpg,1,0,train
mxhkyrxw.qeb.jpg,CDS/Healthy/mxhkyrxw.qeb.jpg,1,0,train
mxximqqw.2vv.jpg,CDS/Healthy/mxximqqw.2vv.jpg,1,0,test
myixftjb.s0p.jpg,CDS/Healthy/myixftjb.s0p.jpg,1,0,train
mzzebyxs.dke.jpg,CDS/Healthy/mzzebyxs.dke.jpg,1,0,test
n0jvo4az.jbn.jpg,CDS/Healthy/n0jvo4az.jbn.jpg,1,0,train
n2c3qbmq.khq.jpg,CDS/Healthy/n2c3qbmq.khq.jpg,1,0,train
n2ptvnol.mv0.jpg,CDS/Healthy/n2ptvnol.mv0.jpg,1,0,train
nbryo5ij.ovr.jpg,CDS/Healthy/nbryo5ij.ovr.jpg,1,0,train
nca2sbrl.12e.jpg,CDS/Healthy/nca2sbrl.12e.jpg,1,0,train
ncax0ezf.tbg.jpg,CDS/Healthy/ncax0ezf.tbg.jpg,1,0,train
ndninbau.q4e.jpg,CDS/Healthy/ndninbau.q4e.jpg,1,0,train
neqhil5f.4xx.jpg,CDS/Healthy/neqhil5f.4xx.jpg,1,0,train
nff1txch.ji3.jpg,CDS/Healthy/nff1txch.ji3.jpg,1,0,train
ngcdlr1i.azr.jpg,CDS/Healthy/ngcdlr1i.azr.jpg,1,0,train
nlqjnym5.1e4.jpg,CDS/Healthy/nlqjnym5.1e4.jpg,1,0,train
npowvcnf.cch.jpg,CDS/Healthy/npowvcnf.cch.jpg,1,0,train
npr3ivck.0pi.jpg,CDS/Healthy/npr3ivck.0pi.jpg,1,0,train
nwbczeaa.oza.jpg,CDS/Healthy/nwbczeaa.oza.jpg,1,0,train
nxgtlwxs.yym.jpg,CDS/Healthy/nxgtlwxs.yym.jpg,1,0,train
ny14cgeo.2h2.jpg,CDS/Healthy/ny14cgeo.2h2.jpg,1,0,train
o1k54zfl.h0r.jpg,CDS/Healthy/o1k54zfl.h0r.jpg,1,0,val
o1u4fmza.fmf.jpg,CDS/Healthy/o1u4fmza.fmf.jpg,1,0,train
o3zneufb.i2t.jpg,CDS/Healthy/o3zneufb.i2t.jpg,1,0,train
o5nsoiz2.12p.jpg,CDS/Healthy/o5nsoiz2.12p.jpg,1,0,train
o5rsus15.3ty.jpg,CDS/Healthy/o5rsus15.3ty.jpg,1,0,train
oc3d5tzq.5kt.jpg,CDS/Healthy/oc3d5tzq.5kt.jpg,1,0,train
og2gkagn.v0g.jpg,CDS/Healthy/og2gkagn.v0g.jpg,1,0,train
ojbtypr2.0jm.jpg,CDS/Healthy/ojbtypr2.0jm.jpg,1,0,train
ojbv4rhr.p22.jpg,CDS/Healthy/ojbv4rhr.p22.jpg,1,0,test
ok0fjm0s.j4s.jpg,CDS/Healthy/ok0fjm0s.j4s.jpg,1,0,val
okytjz5z.sht.jpg,CDS/Healthy/okytjz5z.sht.jpg,1,0,train
ombcst4j.2xq.jpg,CDS/Healthy/ombcst4j.2xq.jpg,1,0,train
oo1ud2fx.pfw.jpg,CDS/Healthy/oo1ud2fx.pfw.jpg,1,0,train
oqfj53uo.eyb.jpg,CDS/Healthy/oqfj53uo.eyb.jpg,1,0,train
osvxmgbu.313.jpg,CDS/Healthy/osvxmgbu.313.jpg,1,0,train
otkpur54.ivf.jpg,CDS/Healthy/otkpur54.ivf.jpg,1,0,train
ouzmzob4.hcf.jpg,CDS/Healthy/ouzmzob4.hcf.jpg,1,0,train
oxoqyxd2.yyv.jpg,CDS/Healthy/oxoqyxd2.yyv.jpg,1,0,train
oy2lgfkm.cs1.jpg,CDS/Healthy/oy2lgfkm.cs1.jpg,1,0,train
ozaelbl2.jw2.jpg,CDS/Healthy/ozaelbl2.jw2.jpg,1,0,train
ozunxddx.2hz.jpg,CDS/Healthy/ozunxddx.2hz.jpg,1,0,train
p4brmdxe.y2s.jpg,CDS/Healthy/p4brmdxe.y2s.jpg,1,0,train
p4o3ayjb.po2.jpg,CDS/Healthy/p4o3ayjb.po2.jpg,1,0,train
p5zqu2uv.fz4.jpg,CDS/Healthy/p5zqu2uv.fz4.jpg,1,0,val
pa53bqi3.djg.jpg,CDS/Healthy/pa53bqi3.djg.jpg,1,0,train
paw03pm4.fby.jpg,CDS/Healthy/paw03pm4.fby.jpg,1,0,train
pirqra05.t5t.jpg,CDS/Healthy/pirqra05.t5t.jpg,1,0,test
pivjvo4d.5st.jpg,CDS/Healthy/pivjvo4d.5st.jpg,1,0,train
pj53oeya.jjx.jpg,CDS/Healthy/pj53oeya.jjx.jpg,1,0,train
pl3djnao.otw.jpg,CDS/Healthy/pl3djnao.otw.jpg,1,0,train
pncvwe4f.ezy.jpg,CDS/Healthy/pncvwe4f.ezy.jpg,1,0,train
pnibr0mw.kpg.jpg,CDS/Healthy/pnibr0mw.kpg.jpg,1,0,train
ppn0rx4i.ne5.jpg,CDS/Healthy/ppn0rx4i.ne5.jpg,1,0,train
pqxwykj3.dgj.jpg,CDS/Healthy/pqxwykj3.dgj.jpg,1,0,train
puz3xgpc.cbg.jpg,CDS/Healthy/puz3xgpc.cbg.jpg,1,0,train
q2kcnnz0.cns.jpg,CDS/Healthy/q2kcnnz0.cns.jpg,1,0,train
q2r1mo4c.kox.jpg,CDS/Healthy/q2r1mo4c.kox.jpg,1,0,train
q2svpnhr.fob.jpg,CDS/Healthy/q2svpnhr.fob.jpg,1,0,train
q34xhnjz.43c.jpg,CDS/Healthy/q34xhnjz.43c.jpg,1,0,train
q5mqh0ij.rst.jpg,CDS/Healthy/q5mqh0ij.rst.jpg,1,0,val
q5syahix.b3b.jpg,CDS/Healthy/q5syahix.b3b.jpg,1,0,train
qbj4al2q.on2.jpg,CDS/Healthy/qbj4al2q.on2.jpg,1,0,train
qc0iyozs.xxb.jpg,CDS/Healthy/qc0iyozs.xxb.jpg,1,0,test
qc3bacci.kaf.jpg,CDS/Healthy/qc3bacci.kaf.jpg,1,0,train
qfiz3ooa.wfd.jpg,CDS/Healthy/qfiz3ooa.wfd.jpg,1,0,train
qfsteojs.fhu.jpg,CDS/Healthy/qfsteojs.fhu.jpg,1,0,train
qfzl4slc.biz.jpg,CDS/Healthy/qfzl4slc.biz.jpg,1,0,train
qh4hgrhf.bbl.jpg,CDS/Healthy/qh4hgrhf.bbl.jpg,1,0,train
qhar3zug.3mw.jpg,CDS/Healthy/qhar3zug.3mw.jpg,1,0,train
qhgra1fe.xp2.jpg,CDS/Healthy/qhgra1fe.xp2.jpg,1,0,train
qht3hlly.tgg.jpg,CDS/Healthy/qht3hlly.tgg.jpg,1,0,val
qizqer4z.nro.jpg,CDS/Healthy/qizqer4z.nro.jpg,1,0,train
qj2lus5o.ejp.jpg,CDS/Healthy/qj2lus5o.ejp.jpg,1,0,train
qmv3iro3.cos.jpg,CDS/Healthy/qmv3iro3.cos.jpg,1,0,test
qmy3qr5z.jhe.jpg,CDS/Healthy/qmy3qr5z.jhe.jpg,1,0,train
qn12o0ly.o3r.jpg,CDS/Healthy/qn12o0ly.o3r.jpg,1,0,train
qr1yj1ry.q4z.jpg,CDS/Healthy/qr1yj1ry.q4z.jpg,1,0,train
qsqxsbeh.zts.jpg,CDS/Healthy/qsqxsbeh.zts.jpg,1,0,train
qteppw32.3yz.jpg,CDS/Healthy/qteppw32.3yz.jpg,1,0,train
qttsawuz.mir.jpg,CDS/Healthy/qttsawuz.mir.jpg,1,0,train
qtzv5qox.0tn.jpg,CDS/Healthy/qtzv5qox.0tn.jpg,1,0,train
quaj5f55.q0k.jpg,CDS/Healthy/quaj5f55.q0k.jpg,1,0,train
qw21x41t.gng.jpg,CDS/Healthy/qw21x41t.gng.jpg,1,0,train
qxygezfq.4pm.jpg,CDS/Healthy/qxygezfq.4pm.jpg,1,0,train
qydvku4m.ofa.jpg,CDS/Healthy/qydvku4m.ofa.jpg,1,0,train
qypd1faa.omk.jpg,CDS/Healthy/qypd1faa.omk.jpg,1,0,train
qzkaspie.mu4.jpg,CDS/Healthy/qzkaspie.mu4.jpg,1,0,test
qzli522i.urq.jpg,CDS/Healthy/qzli522i.urq.jpg,1,0,train
r01dz1bg.pkk.jpg,CDS/Healthy/r01dz1bg.pkk.jpg,1,0,train
r0yosrxa.5ss.jpg,CDS/Healthy/r0yosrxa.5ss.jpg,1,0,train
r1we0jqv.cr1.jpg,CDS/Healthy/r1we0jqv.cr1.jpg,1,0,train
r3c1txmg.imv.jpg,CDS/Healthy/r3c1txmg.imv.jpg,1,0,train
r5oprdgl.zvd.jpg,CDS/Healthy/r5oprdgl.zvd.jpg,1,0,train
r5vxhlph.ejc.jpg,CDS/Healthy/r5vxhlph.ejc.jpg,1,0,train
rgyv15vk.pe2.jpg,CDS/Healthy/rgyv15vk.pe2.jpg,1,0,train
rjt15vk0.3qm.jpg,CDS/Healthy/rjt15vk0.3qm.jpg,1,0,train
rkmyt4k4.yje.jpg,CDS/Healthy/rkmyt4k4.yje.jpg,1,0,train
rlf2ug25.l1k.jpg,CDS/Healthy/rlf2ug25.l1k.jpg,1,0,train
rlufwj4u.1im.jpg,CDS/Healthy/rlufwj4u.1im.jpg,1,0,train
rocsokao.e11.jpg,CDS/Healthy/rocsokao.e11.jpg,1,0,train
roxfvtmg.5d1.jpg,CDS/Healthy/roxfvtmg.5d1.jpg,1,0,train
rpgb3tau.x0e.jpg,CDS/Healthy/rpgb3tau.x0e.jpg,1,0,train
rrgocbnb.5wn.jpg,CDS/Healthy/rrgocbnb.5wn.jpg,1,0,test
rt5nt0ed.t1w.jpg,CDS/Healthy/rt5nt0ed.t1w.jpg,1,0,train
rtw1kxhu.ngc.jpg,CDS/Healthy/rtw1kxhu.ngc.jpg,1,0,train
rvzoqn4u.hxp.jpg,CDS/Healthy/rvzoqn4u.hxp.jpg,1,0,train
rxml435f.dcq.jpg,CDS/Healthy/rxml435f.dcq.jpg,1,0,train
rygrmgjz.v15.jpg,CDS/Healthy/rygrmgjz.v15.jpg,1,0,train
rynrcpdf.of1.jpg,CDS/Healthy/rynrcpdf.of1.jpg,1,0,train
rzhhwmqp.0bk.jpg,CDS/Healthy/rzhhwmqp.0bk.jpg,1,0,train
s03u5gyv.jsp.jpg,CDS/Healthy/s03u5gyv.jsp.jpg,1,0,train
s1e0abrt.l5n.jpg,CDS/Healthy/s1e0abrt.l5n.jpg,1,0,train
s5yxrew5.ksl.jpg,CDS/Healthy/s5yxrew5.ksl.jpg,1,0,test
saamtw2e.lnr.jpg,CDS/Healthy/saamtw2e.lnr.jpg,1,0,train
sdpiyhkp.bp1.jpg,CDS/Healthy/sdpiyhkp.bp1.jpg,1,0,train
se2xeokf.qfk.jpg,CDS/Healthy/se2xeokf.qfk.jpg,1,0,train
sewwj5k1.eyl.jpg,CDS/Healthy/sewwj5k1.eyl.jpg,1,0,train
shiy2den.s1k.jpg,CDS/Healthy/shiy2den.s1k.jpg,1,0,train
shlufdt4.qdx.jpg,CDS/Healthy/shlufdt4.qdx.jpg,1,0,train
skgtnwxx.0h0.jpg,CDS/Healthy/skgtnwxx.0h0.jpg,1,0,train
skteybj0.brx.jpg,CDS/Healthy/skteybj0.brx.jpg,1,0,train
sl43r02d.m25.jpg,CDS/Healthy/sl43r02d.m25.jpg,1,0,train
smeufaxl.bat.jpg,CDS/Healthy/smeufaxl.bat.jpg,1,0,train
snl3jzei.giy.jpg,CDS/Healthy/snl3jzei.giy.jpg,1,0,train
so1flgpb.wbw.jpg,CDS/Healthy/so1flgpb.wbw.jpg,1,0,train
sofsfm5n.zaj.jpg,CDS/Healthy/sofsfm5n.zaj.jpg,1,0,train
sp2pjgaj.fgz.jpg,CDS/Healthy/sp2pjgaj.fgz.jpg,1,0,train
srat3bbb.ycq.jpg,CDS/Healthy/srat3bbb.ycq.jpg,1,0,train
srk2xoot.eiy.jpg,CDS/Healthy/srk2xoot.eiy.jpg,1,0,val
sry23q3t.paq.jpg,CDS/Healthy/sry23q3t.paq.jpg,1,0,train
szf3zawa.qf1.jpg,CDS/Healthy/szf3zawa.qf1.jpg,1,0,train
tadxptwk.33r.jpg,CDS/Healthy/tadxptwk.33r.jpg,1,0,train
tbsthwmr.ik3.jpg,CDS/Healthy/tbsthwmr.ik3.jpg,1,0,train
tbtaazgc.afe.jpg,CDS/Healthy/tbtaazgc.afe.jpg,1,0,train
tdqxemjx.5f0.jpg,CDS/Healthy/tdqxemjx.5f0.jpg,1,0,train
tffgc0mo.qb4.jpg,CDS/Healthy/tffgc0mo.qb4.jpg,1,0,train
tfrhs1xw.cre.jpg,CDS/Healthy/tfrhs1xw.cre.jpg,1,0,train
tgaf50qm.cud.jpg,CDS/Healthy/tgaf50qm.cud.jpg,1,0,train
thqzj0xi.fio.jpg,CDS/Healthy/thqzj0xi.fio.jpg,1,0,train
tixaukqq.zgp.jpg,CDS/Healthy/tixaukqq.zgp.jpg,1,0,train
tj3im5sd.5bd.jpg,CDS/Healthy/tj3im5sd.5bd.jpg,1,0,train
tlrq1flf.mvo.jpg,CDS/Healthy/tlrq1flf.mvo.jpg,1,0,train
tm2bdvhy.vwm.jpg,CDS/Healthy/tm2bdvhy.vwm.jpg,1,0,val
tp1ii3kc.lia.jpg,CDS/Healthy/tp1ii3kc.lia.jpg,1,0,train
tpgwu1om.y45.jpg,CDS/Healthy/tpgwu1om.y45.jpg,1,0,train
tpj0aqum.n2b.jpg,CDS/Healthy/tpj0aqum.n2b.jpg,1,0,train
tsgijxih.5ym.jpg,CDS/Healthy/tsgijxih.5ym.jpg,1,0,train
ttpj02l4.z0v.jpg,CDS/Healthy/ttpj02l4.z0v.jpg,1,0,train
tu43upt0.h4t.jpg,CDS/Healthy/tu43upt0.h4t.jpg,1,0,train
tuf5zzkg.bnk.jpg,CDS/Healthy/tuf5zzkg.bnk.jpg,1,0,train
tvexfjmj.0ms.jpg,CDS/Healthy/tvexfjmj.0ms.jpg,1,0,train
twybp01v.wv4.jpg,CDS/Healthy/twybp01v.wv4.jpg,1,0,train
txv4xaon.dcl.jpg,CDS/Healthy/txv4xaon.dcl.jpg,1,0,train
ty4xrfqb.0ay.jpg,CDS/Healthy/ty4xrfqb.0ay.jpg,1,0,train
u0dg5ha2.j0v.jpg,CDS/Healthy/u0dg5ha2.j0v.jpg,1,0,test
u0jvr24a.m1i.jpg,CDS/Healthy/u0jvr24a.m1i.jpg,1,0,train
u1vcgizh.m0c.jpg,CDS/Healthy/u1vcgizh.m0c.jpg,1,0,train
u24rigx2.r1z.jpg,CDS/Healthy/u24rigx2.r1z.jpg,1,0,train
u43xqz3b.wyp.jpg,CDS/Healthy/u43xqz3b.wyp.jpg,1,0,test
ubyv3f5u.anh.jpg,CDS/Healthy/ubyv3f5u.anh.jpg,1,0,train
ucx4p5nj.hmf.jpg,CDS/Healthy/ucx4p5nj.hmf.jpg,1,0,train
ud3v52i1.hlg.jpg,CDS/Healthy/ud3v52i1.hlg.jpg,1,0,train
ue2vboqz.aab.jpg,CDS/Healthy/ue2vboqz.aab.jpg,1,0,val
ufteutre.n1g.jpg,CDS/Healthy/ufteutre.n1g.jpg,1,0,train
ugj0rayy.bqt.jpg,CDS/Healthy/ugj0rayy.bqt.jpg,1,0,val
ujffglqx.zw5.jpg,CDS/Healthy/ujffglqx.zw5.jpg,1,0,train
ujuawvlt.y42.jpg,CDS/Healthy/ujuawvlt.y42.jpg,1,0,train
uk0qpbot.jra.jpg,CDS/Healthy/uk0qpbot.jra.jpg,1,0,train
umclw5bg.24a.jpg,CDS/Healthy/umclw5bg.24a.jpg,1,0,val
umnacy5s.ymq.jpg,CDS/Healthy/umnacy5s.ymq.jpg,1,0,test
unu43tmd.itr.jpg,CDS/Healthy/unu43tmd.itr.jpg,1,0,train
uqlsxfog.v2k.jpg,CDS/Healthy/uqlsxfog.v2k.jpg,1,0,test
urczprot.23u.jpg,CDS/Healthy/urczprot.23u.jpg,1,0,train
urhh4bfv.24k.jpg,CDS/Healthy/urhh4bfv.24k.jpg,1,0,train
uvyfyq4f.tyn.jpg,CDS/Healthy/uvyfyq4f.tyn.jpg,1,0,test
uwn1a2j2.bzt.jpg,CDS/Healthy/uwn1a2j2.bzt.jpg,1,0,train
uwxoqgbx.es1.jpg,CDS/Healthy/uwxoqgbx.es1.jpg,1,0,train
uxqk3bkt.pph.jpg,CDS/Healthy/uxqk3bkt.pph.jpg,1,0,train
uyeghcez.wg1.jpg,CDS/Healthy/uyeghcez.wg1.jpg,1,0,train
uyjhea5a.afa.jpg,CDS/Healthy/uyjhea5a.afa.jpg,1,0,train
uymoxvwk.fa0.jpg,CDS/Healthy/uymoxvwk.fa0.jpg,1,0,train
uyuzifst.n4l.jpg,CDS/Healthy/uyuzifst.n4l.jpg,1,0,train
v321gb2f.uhp.jpg,CDS/Healthy/v321gb2f.uhp.jpg,1,0,train
va1fine1.qhy.jpg,CDS/Healthy/va1fine1.qhy.jpg,1,0,train
vajstapm.0nk.jpg,CDS/Healthy/vajstapm.0nk.jpg,1,0,train
vcju5kf0.msp.jpg,CDS/Healthy/vcju5kf0.msp.jpg,1,0,train
vcjuzazj.k4v.jpg,CDS/Healthy/vcjuzazj.k4v.jpg,1,0,val
vepco43o.q5w.jpg,CDS/Healthy/vepco43o.q5w.jpg,1,0,train
vfz242fj.1hq.jpg,CDS/Healthy/vfz242fj.1hq.jpg,1,0,test
vgxyzzfu.v0p.jpg,CDS/Healthy/vgxyzzfu.v0p.jpg,1,0,train
vhlqqkz1.y2w.jpg,CDS/Healthy/vhlqqkz1.y2w.jpg,1,0,val
vjkazhig.hwa.jpg,CDS/Healthy/vjkazhig.hwa.jpg,1,0,train
vjsx1q31.k31.jpg,CDS/Healthy/vjsx1q31.k31.jpg,1,0,val
vkml5rrn.cfs.jpg,CDS/Healthy/vkml5rrn.cfs.jpg,1,0,train
vnmrpo0s.yby.jpg,CDS/Healthy/vnmrpo0s.yby.jpg,1,0,train
vnubzrgh.ofp.jpg,CDS/Healthy/vnubzrgh.ofp.jpg,1,0,train
vok02lku.x31.jpg,CDS/Healthy/vok02lku.x31.jpg,1,0,train
vqpcgyej.kqc.jpg,CDS/Healthy/vqpcgyej.kqc.jpg,1,0,train
vsdyxemf.2ps.jpg,CDS/Healthy/vsdyxemf.2ps.jpg,1,0,train
vwvwac3i.y0g.jpg,CDS/Healthy/vwvwac3i.y0g.jpg,1,0,train
vx55mgfk.fih.jpg,CDS/Healthy/vx55mgfk.fih.jpg,1,0,train
vxxq053j.xj0.jpg,CDS/Healthy/vxxq053j.xj0.jpg,1,0,train
vy1hitwk.blt.jpg,CDS/Healthy/vy1hitwk.blt.jpg,1,0,val
vy1ngxnb.vwb.jpg,CDS/Healthy/vy1ngxnb.vwb.jpg,1,0,train
vy5cgveg.tfz.jpg,CDS/Healthy/vy5cgveg.tfz.jpg,1,0,train
vzla3ag4.bng.jpg,CDS/Healthy/vzla3ag4.bng.jpg,1,0,train
vzrteuph.oxi.jpg,CDS/Healthy/vzrteuph.oxi.jpg,1,0,train
w053dvym.fgo.jpg,CDS/Healthy/w053dvym.fgo.jpg,1,0,train
w0cucij3.cfy.jpg,CDS/Healthy/w0cucij3.cfy.jpg,1,0,val
w1d4kuvh.0ge.jpg,CDS/Healthy/w1d4kuvh.0ge.jpg,1,0,train
wbjxpdgo.vkg.jpg,CDS/Healthy/wbjxpdgo.vkg.jpg,1,0,train
wbwz2lde.dil.jpg,CDS/Healthy/wbwz2lde.dil.jpg,1,0,train
wcw4jb00.pdx.jpg,CDS/Healthy/wcw4jb00.pdx.jpg,1,0,train
wf4ioheb.0kj.jpg,CDS/Healthy/wf4ioheb.0kj.jpg,1,0,train
wgq04w4i.tcv.jpg,CDS/Healthy/wgq04w4i.tcv.jpg,1,0,train
